,rateRoll_des,ratePitch_des,rateYaw_des,rateRoll,ratePitch,rateYaw,roll,pitch,yaw,roll_d,pitch_d,yaw_d,T,R,P,Y,vx,vy,vz,z
282,-2.195,-16.791,-50.763,-5.099,3.037,-1.031,-0.6,-1.0,5.0,-1.1,-2.2,0.0,38631.6,1097.0,-5075.0,7739.0,-0.054,-0.032,-0.161,0.64
283,-1.725,-16.681,-50.767,-3.724,1.318,-0.859,-0.7,-0.9,5.0,-1.1,-2.3,0.0,38495.1,944.0,-3773.0,7718.0,-0.055,-0.031,-0.155,0.638
284,-1.368,-16.938,-50.755,-3.037,2.865,-1.776,-0.7,-0.9,5.0,-1.1,-2.3,0.0,38581.5,1909.0,-5045.0,7682.0,-0.057,-0.031,-0.158,0.636
285,-1.295,-17.668,-50.677,-2.979,2.349,-1.49,-0.7,-0.9,5.0,-1.2,-2.3,0.0,39066.8,-168.0,-4034.0,7689.0,-0.058,-0.032,-0.171,0.632
286,-1.295,-18.018,-50.632,-3.323,1.089,-0.688,-0.7,-0.9,5.0,-1.2,-2.3,0.0,39117.5,535.0,-3147.0,7767.0,-0.058,-0.035,-0.17200000000000001,0.63
287,-1.637,-18.207,-50.598,1.089,8.824,-0.688,-0.7,-0.8,5.0,-1.2,-2.3,0.0,39117.5,-1142.0,-4585.0,7732.0,-0.06,-0.034,-0.17300000000000001,0.628
288,-1.481,-18.95,-50.572,-2.005,1.203,-1.261,-0.7,-0.8,5.0,-1.2,-2.3,0.0,39179.4,287.0,-6407.0,7691.0,-0.058,-0.034,-0.17500000000000002,0.626
289,-1.478,-18.79,-50.532,-3.495,-1.203,-1.146,-0.8,-0.8,4.9,-1.2,-2.3,0.0,39269.8,-375.0,-5843.0,7703.0,-0.06,-0.034,-0.171,0.627
290,-1.317,-19.168,-50.503,-0.172,-1.375,-0.974,-0.8,-0.8,4.9,-1.2,-2.3,0.0,39096.6,1823.0,-7149.0,7667.0,-0.059000000000000004,-0.035,-0.171,0.625
291,-1.425,-19.213,-50.463,-3.094,0.286,-1.604,-0.8,-0.8,4.9,-1.2,-2.3,0.0,39111.2,1002.0,-3777.0,7657.0,-0.06,-0.035,-0.17,0.623
292,-1.301,-19.322,-50.405,-3.438,-1.203,-1.375,-0.8,-0.8,4.9,-1.2,-2.3,0.0,39114.2,848.0,-3925.0,7797.0,-0.059000000000000004,-0.035,-0.17,0.621
293,-1.115,-19.255,-50.388,-4.756,-1.261,-0.63,-0.9,-0.8,4.9,-1.2,-2.3,0.0,39139.0,1506.0,-2296.0,7765.0,-0.059000000000000004,-0.034,-0.168,0.62
294,-0.82,-19.145,-50.379,-1.719,-2.12,-1.604,-0.9,-0.8,4.9,-1.3,-2.4,0.0,39125.3,1422.0,-831.0,7704.0,-0.059000000000000004,-0.035,-0.17200000000000001,0.618
295,-0.765,-19.008,-50.321,-2.865,0.0,-1.948,-0.9,-0.8,4.8,-1.2,-2.4,0.0,39258.1,291.0,-4834.0,7537.0,-0.064,-0.037,-0.169,0.616
296,-1.046,-19.915,-50.224,-3.38,-0.172,-1.203,-1.0,-0.8,4.8,-1.2,-2.4,0.0,39219.8,564.0,-2386.0,7787.0,-0.062,-0.036000000000000004,-0.166,0.615
297,-0.617,-19.734,-50.195,-4.756,2.464,-1.547,-1.0,-0.8,4.8,-1.0,-2.4,0.0,39169.4,4084.0,-3547.0,7733.0,-0.065,-0.029,-0.17500000000000002,0.612
298,0.904,-20.179,-50.198,-4.927,-1.146,-1.089,-1.0,-0.8,4.8,-1.2,-2.4,0.0,39467.6,542.0,-3382.0,7814.0,-0.064,-0.033,-0.17500000000000002,0.61
299,0.393,-20.159,-50.129,-4.011,-2.12,-1.089,-1.1,-0.8,4.8,-1.1,-2.4,0.0,39503.0,2196.0,-1886.0,7809.0,-0.064,-0.033,-0.178,0.608
300,0.684,-20.092,-50.106,-3.266,-1.604,-1.203,-1.1,-0.8,4.8,-1.2,-2.4,0.0,39612.8,1944.0,-1764.0,7749.0,-0.063,-0.034,-0.177,0.607
301,0.477,-20.07,-50.041,-2.922,-1.547,-1.49,-1.1,-0.8,4.8,-1.1,-2.5,0.0,39632.8,-992.0,-5017.0,7705.0,-0.065,-0.032,-0.163,0.607
302,1.125,-20.399,-49.984,-2.979,-7.506,-1.031,-1.1,-0.8,4.7,-1.2,-2.4,0.0,39210.1,-317.0,-8915.0,7660.0,-0.063,-0.033,-0.165,0.605
303,0.809,-19.982,-49.918,0.172,-1.719,-2.005,-1.1,-0.8,4.7,-1.1,-2.4,0.0,39275.4,1951.0,-3640.0,7669.0,-0.063,-0.031,-0.158,0.604
304,1.186,-19.809,-49.837,-0.286,-2.292,-2.922,-1.1,-0.9,4.7,-1.0,-2.5,0.0,39147.7,1526.0,-5040.0,7565.0,-0.065,-0.029,-0.161,0.602
305,1.571,-20.08,-49.702,0.229,-7.047,-3.724,-1.1,-0.9,4.7,-1.1,-2.4,0.0,39250.5,-630.0,-6528.0,7431.0,-0.063,-0.029,-0.156,0.601
306,1.435,-19.571,-49.51,4.068,-3.552,-3.552,-1.1,-0.9,4.6,-1.0,-2.4,0.0,39109.9,-226.0,-6584.0,7480.0,-0.062,-0.027,-0.151,0.6
307,1.45,-19.173,-49.337,4.813,-6.818,-2.865,-1.0,-1.0,4.6,-1.0,-2.3,0.0,39016.5,-421.0,-10594.0,7435.0,-0.062,-0.028,-0.145,0.598
308,1.258,-18.679,-49.153,4.985,-2.636,-3.724,-1.0,-1.0,4.5,-1.0,-2.3,0.0,38684.5,-542.0,-5951.0,7462.0,-0.061,-0.027,-0.135,0.597
309,1.169,-18.341,-48.979,6.073,-5.5,-3.782,-0.9,-1.1,4.5,-1.0,-2.3,0.0,38553.2,298.0,-5256.0,7350.0,-0.06,-0.026000000000000002,-0.129,0.595
310,0.933,-17.799,-48.803,6.016,-6.188,-4.698,-0.9,-1.1,4.4,-0.9,-2.2,0.0,38545.5,4075.0,-4444.0,7276.0,-0.058,-0.024,-0.128,0.594
311,0.857,-17.197,-48.568,4.412,-6.704,-4.011,-0.8,-1.2,4.4,-1.1,-2.3,0.0,38466.2,-842.0,-4119.0,7431.0,-0.06,-0.03,-0.125,0.593
312,-0.447,-17.298,-48.304,6.933,-7.735,-3.438,-0.7,-1.3,4.4,-1.1,-2.3,0.0,38424.5,1308.0,-6326.0,7370.0,-0.06,-0.029,-0.123,0.592
313,-0.816,-16.952,-48.114,6.188,-1.948,-4.354,-0.7,-1.3,4.3,-1.0,-2.3,0.0,38500.9,-969.0,1716.0,7287.0,-0.059000000000000004,-0.028,-0.14200000000000002,0.587
314,-1.053,-16.413,-47.889,4.297,-2.177,-4.412,-0.6,-1.3,4.3,-1.1,-2.5,0.0,39076.4,1920.0,4602.0,7338.0,-0.069,-0.03,-0.14200000000000002,0.586
315,-1.588,-18.0,-47.624,2.005,-9.568,-3.151,-0.6,-1.4,4.2,-1.1,-2.4,0.0,39260.8,423.0,-2135.0,7376.0,-0.064,-0.031,-0.148,0.584
316,-2.016,-16.706,-47.451,-0.516,-9.855,-2.521,-0.6,-1.5,4.2,-1.1,-2.4,0.0,39340.9,-2332.0,-8588.0,7295.0,-0.064,-0.029,-0.15,0.583
317,-1.878,-16.219,-47.3,2.865,-3.839,-3.094,-0.5,-1.5,4.2,-1.0,-2.4,0.0,39256.8,874.0,-3429.0,7370.0,-0.064,-0.029,-0.156,0.579
318,-1.978,-16.14,-47.162,-0.344,-3.209,-2.177,-0.5,-1.5,4.1,-1.1,-2.3,0.0,39544.7,-649.0,-4926.0,7331.0,-0.06,-0.029,-0.152,0.578
319,-2.199,-15.316,-47.044,0.172,-2.177,-3.151,-0.5,-1.5,4.1,-1.1,-2.3,0.0,39486.2,-728.0,-6171.0,7219.0,-0.06,-0.03,-0.149,0.5760000000000001
320,-2.464,-15.412,-46.873,0.115,-1.547,-3.037,-0.5,-1.5,4.1,-1.1,-2.2,0.0,39473.7,1289.0,-6226.0,7287.0,-0.059000000000000004,-0.029,-0.147,0.5750000000000001
321,-2.309,-15.143,-46.712,5.443,-2.235,-4.698,-0.5,-1.6,4.0,-1.1,-2.2,0.0,39554.6,1697.0,-9191.0,7115.0,-0.057,-0.031,-0.14300000000000002,0.5740000000000001
322,-2.904,-14.865,-46.466,-1.833,3.266,-3.953,-0.5,-1.5,4.0,-1.1,-2.1,0.0,39281.9,760.0,-5141.0,7238.0,-0.054,-0.03,-0.139,0.5730000000000001
323,-2.689,-14.617,-46.287,-3.037,0.057,-2.063,-0.5,-1.5,4.0,-1.3,-2.1,0.0,39349.7,-1120.0,-8117.0,7248.0,-0.052000000000000005,-0.039,-0.14100000000000001,0.5720000000000001
324,-4.132,-14.493,-46.104,-3.266,1.318,-2.979,-0.5,-1.5,3.9,-1.3,-2.0,0.0,39219.1,-2.0,-3214.0,7279.0,-0.05,-0.037,-0.135,0.5700000000000001
325,-3.891,-14.204,-45.957,-0.688,0.688,-3.323,-0.5,-1.5,3.9,-1.3,-2.0,0.0,39348.4,267.0,-5463.0,7201.0,-0.049,-0.038,-0.132,0.5700000000000001
326,-4.015,-14.192,-45.783,-0.974,-0.172,-2.979,-0.5,-1.5,3.9,-1.4,-1.9,0.0,39094.4,267.0,-4853.0,7285.0,-0.045,-0.041,-0.131,0.5690000000000001
327,-4.502,-13.619,-45.619,-1.432,-0.917,-2.521,-0.5,-1.5,3.8,-1.4,-1.9,0.0,39052.7,1524.0,-1817.0,7305.0,-0.046,-0.039,-0.128,0.5680000000000001
328,-4.137,-13.725,-45.515,-4.297,-1.203,-2.807,-0.6,-1.5,3.8,-1.4,-1.9,0.0,39002.6,1875.0,-2279.0,7260.0,-0.043000000000000003,-0.041,-0.126,0.5660000000000001
329,-4.352,-13.12,-45.366,-3.495,-1.662,-3.037,-0.6,-1.5,3.8,-1.4,-1.8,0.0,38985.2,-812.0,-414.0,7174.0,-0.04,-0.04,-0.11900000000000001,0.5660000000000001
330,-4.05,-12.642,-45.218,-2.406,2.807,-3.151,-0.6,-1.5,3.7,-1.4,-1.9,0.0,38739.7,101.0,-1146.0,7204.0,-0.046,-0.04,-0.116,0.5650000000000001
331,-3.844,-13.814,-45.066,-1.547,0.0,-3.209,-0.6,-1.5,3.7,-1.4,-2.0,0.0,38765.0,439.0,-3089.0,7155.0,-0.047,-0.04,-0.116,0.5640000000000001
332,-3.861,-14.039,-44.903,-0.745,-1.547,-2.464,-0.6,-1.5,3.7,-1.4,-1.9,0.0,38729.7,-379.0,-432.0,7245.0,-0.044,-0.039,-0.114,0.562
333,-3.727,-13.608,-44.782,2.005,0.0,-3.323,-0.6,-1.5,3.6,-1.5,-2.0,0.0,38633.5,752.0,32.0,7065.0,-0.047,-0.046,-0.11,0.561
334,-5.113,-14.327,-44.558,-1.662,-0.172,-3.323,-0.6,-1.5,3.6,-1.5,-1.9,0.0,38596.6,-1726.0,-3743.0,7095.0,-0.045,-0.045,-0.11,0.561
335,-4.912,-13.981,-44.395,-0.286,-1.833,-2.406,-0.6,-1.5,3.6,-1.5,-1.7,0.0,38499.9,-1026.0,-3010.0,7270.0,-0.038,-0.045,-0.106,0.56
336,-5.018,-12.836,-44.283,-0.516,0.115,-2.177,-0.6,-1.5,3.6,-1.5,-1.7,0.0,38496.3,-608.0,-3482.0,7157.0,-0.035,-0.045,-0.105,0.559
337,-5.086,-12.309,-44.179,-1.948,-1.833,-2.177,-0.6,-1.5,3.5,-1.6,-1.7,0.0,38460.2,-685.0,-2646.0,7226.0,-0.036000000000000004,-0.047,-0.10400000000000001,0.558
338,-5.422,-12.444,-44.06,-2.235,-4.24,-2.865,-0.6,-1.5,3.5,-1.6,-1.6,0.0,38539.2,2058.0,-6856.0,7150.0,-0.033,-0.046,-0.106,0.556
339,-5.104,-11.95,-43.939,-2.12,4.469,-2.063,-0.6,-1.5,3.5,-1.6,-1.6,0.0,38493.5,-825.0,-1896.0,7109.0,-0.032,-0.049,-0.10300000000000001,0.555
340,-5.497,-11.917,-43.83,-4.125,1.948,-1.833,-0.7,-1.5,3.5,-1.7,-1.6,0.0,38330.9,2713.0,339.0,7211.0,-0.031,-0.05,-0.097,0.554
341,-5.547,-11.904,-43.74,-3.667,-0.229,-2.12,-0.7,-1.5,3.4,-1.7,-1.5,0.0,38349.4,912.0,-1081.0,7211.0,-0.028,-0.05,-0.097,0.553
342,-5.253,-11.424,-43.645,-4.526,2.521,-3.094,-0.8,-1.5,3.4,-1.6,-1.4,0.0,38399.5,-1028.0,-774.0,7086.0,-0.026000000000000002,-0.049,-0.099,0.552
343,-4.817,-11.12,-43.498,-3.323,2.235,-2.005,-0.8,-1.4,3.4,-1.7,-1.4,0.0,38291.2,-330.0,-1457.0,7172.0,-0.023,-0.046,-0.095,0.551
344,-4.638,-11.191,-43.395,-3.266,4.813,-2.063,-0.8,-1.4,3.4,-1.6,-1.4,0.0,38308.4,326.0,-288.0,7155.0,-0.023,-0.048,-0.096,0.55
345,-4.644,-11.409,-43.281,-4.125,-1.833,-1.49,-0.9,-1.4,3.3,-1.7,-1.3,0.0,38421.9,3080.0,-235.0,7226.0,-0.021,-0.046,-0.1,0.549
346,-4.228,-11.011,-43.205,-3.724,-0.115,-1.948,-0.9,-1.4,3.3,-1.6,-1.2,0.0,38882.7,119.0,443.0,7318.0,-0.018000000000000002,-0.048,-0.115,0.547
347,-4.364,-10.505,-43.124,-1.261,-2.349,-0.974,-0.9,-1.4,3.3,-1.6,-1.3,0.0,38808.7,-1715.0,-4359.0,7199.0,-0.015,-0.046,-0.111,0.546
348,-4.078,-10.068,-43.067,-1.089,1.031,-2.235,-0.9,-1.4,3.3,-1.6,-1.2,0.0,38793.5,-833.0,-5432.0,7197.0,-0.016,-0.045,-0.11,0.544
349,-3.897,-10.455,-42.979,-1.604,2.464,-1.146,-0.9,-1.4,3.3,-1.6,-1.2,0.0,38909.8,469.0,-3642.0,7237.0,-0.014,-0.045,-0.114,0.543
350,-3.721,-10.307,-42.941,-2.12,1.719,-0.745,-1.0,-1.3,3.3,-1.5,-1.1,0.0,38808.8,-2325.0,-2623.0,7269.0,-0.012,-0.044,-0.11,0.542
351,-3.553,-10.067,-42.918,-0.802,1.776,-1.203,-0.9,-1.3,3.3,-1.6,-1.0,0.0,38864.2,-694.0,-6137.0,7278.0,-0.01,-0.042,-0.111,0.541
352,-3.252,-9.784,-42.884,0.0,3.151,-0.573,-0.9,-1.3,3.2,-1.7,-0.9,0.0,38900.1,-26.0,-7187.0,7324.0,-0.005,-0.046,-0.112,0.54
353,-3.946,-9.169,-42.839,-2.12,4.813,-0.802,-0.9,-1.3,3.2,-1.6,-0.9,0.0,38849.6,-485.0,-2898.0,7280.0,-0.004,-0.047,-0.11,0.539
354,-4.148,-9.151,-42.794,-2.177,2.578,-0.63,-1.0,-1.3,3.2,-1.7,-0.8,0.0,38770.5,1807.0,-1345.0,7314.0,-0.001,-0.045,-0.107,0.538
355,-3.785,-8.912,-42.775,-2.063,0.802,-0.344,-1.0,-1.2,3.2,-1.6,-0.9,0.0,38822.7,-660.0,-3460.0,7452.0,0.0,-0.047,-0.108,0.537
356,-4.115,-8.724,-42.77,-2.693,2.922,-0.401,-1.0,-1.2,3.2,-1.6,-0.8,0.0,38902.0,-1603.0,-2909.0,7374.0,0.0,-0.044,-0.111,0.536
357,-3.613,-8.929,-42.777,-1.547,2.865,-1.261,-1.0,-1.2,3.2,-1.7,-0.8,0.0,38804.2,1345.0,-936.0,7273.0,0.001,-0.043000000000000003,-0.106,0.535
358,-3.296,-8.74,-42.731,-1.375,2.292,-1.432,-1.0,-1.2,3.2,-1.7,-0.7,0.0,38777.6,788.0,125.0,7302.0,0.002,-0.049,-0.096,0.536
359,-4.353,-8.92,-42.63,-3.61,2.406,-1.948,-1.0,-1.1,3.2,-1.6,-0.7,0.0,38549.0,-1480.0,-3076.0,7317.0,0.004,-0.047,-0.099,0.535
360,-3.938,-8.838,-42.568,-0.917,3.782,-0.802,-1.0,-1.1,3.2,-1.6,-0.7,0.0,38491.0,-1199.0,-4179.0,7358.0,0.003,-0.045,-0.096,0.534
361,-3.655,-8.84,-42.55,-0.745,3.38,-0.286,-1.0,-1.0,3.1,-1.6,-0.7,0.0,38545.7,233.0,-3885.0,7350.0,0.005,-0.045,-0.098,0.533
362,-3.399,-9.151,-42.543,1.146,4.469,-1.432,-1.0,-1.0,3.1,-1.6,-0.6,0.0,38496.7,1253.0,-2387.0,7386.0,0.006,-0.044,-0.10200000000000001,0.53
363,-3.293,-9.233,-42.523,1.604,5.672,-1.432,-1.0,-0.9,3.1,-1.6,-0.6,0.0,38787.1,-2290.0,-5394.0,7220.0,0.008,-0.044,-0.10400000000000001,0.529
364,-3.365,-9.435,-42.471,0.917,5.844,-1.261,-1.0,-0.9,3.1,-1.6,-0.6,0.0,38783.1,746.0,-7370.0,7353.0,0.009000000000000001,-0.043000000000000003,-0.10300000000000001,0.528
365,-3.285,-9.321,-42.448,-4.297,6.417,-0.573,-1.1,-0.8,3.1,-1.5,-0.5,0.0,38683.4,494.0,-5367.0,7426.0,0.011,-0.041,-0.099,0.527
366,-2.739,-9.232,-42.458,-4.24,4.412,-0.516,-1.1,-0.8,3.1,-1.5,-0.5,0.0,38814.9,1389.0,-3213.0,7395.0,0.012,-0.04,-0.10300000000000001,0.526
367,-2.219,-9.258,-42.464,-4.354,3.495,-0.745,-1.2,-0.7,3.1,-1.3,-0.5,0.0,38776.9,661.0,-4224.0,7506.0,0.012,-0.032,-0.101,0.525
368,-0.784,-9.485,-42.489,0.229,0.115,-0.688,-1.2,-0.7,3.1,-1.3,-0.4,0.0,38880.1,1250.0,-4897.0,7423.0,0.013000000000000001,-0.032,-0.105,0.524
369,-0.652,-9.385,-42.477,-1.604,3.38,-0.859,-1.2,-0.7,3.1,-1.3,-0.4,0.0,38830.5,1352.0,-1605.0,7433.0,0.014,-0.031,-0.10200000000000001,0.523
370,-0.384,-9.452,-42.47,2.12,4.526,-0.917,-1.2,-0.7,3.1,-1.3,-0.4,0.0,38804.3,1732.0,30.0,7366.0,0.014,-0.032,-0.101,0.522
371,-0.75,-9.638,-42.436,-2.177,5.214,-0.917,-1.2,-0.6,3.1,-1.3,-0.4,0.0,38918.4,-511.0,-2136.0,7389.0,0.014,-0.031,-0.105,0.521
372,-0.512,-9.906,-42.411,0.63,3.724,-0.917,-1.2,-0.6,3.1,-1.2,-0.4,0.0,38844.6,-1381.0,-3754.0,7340.0,0.015,-0.029,-0.101,0.52
373,-0.235,-9.992,-42.378,0.573,3.094,-1.375,-1.2,-0.6,3.0,-1.2,-0.3,0.0,38911.0,-564.0,-3532.0,7239.0,0.02,-0.029,-0.10300000000000001,0.519
374,-0.387,-9.313,-42.298,0.458,4.297,-1.604,-1.2,-0.5,3.0,-1.2,-0.2,0.0,38865.6,-547.0,-2753.0,7276.0,0.021,-0.027,-0.1,0.518
375,-0.148,-9.407,-42.23,1.146,0.974,-1.719,-1.1,-0.5,3.0,-1.2,-0.3,0.0,39098.0,-2330.0,-6015.0,7197.0,0.02,-0.028,-0.107,0.516
376,-0.468,-9.723,-42.13,0.745,0.974,-1.318,-1.1,-0.5,3.0,-1.1,-0.2,0.0,39079.5,-1680.0,-6336.0,7313.0,0.021,-0.026000000000000002,-0.105,0.515
377,-0.245,-9.699,-42.069,-0.688,0.344,-1.604,-1.1,-0.5,3.0,-1.1,-0.2,0.0,38971.8,-2214.0,-5091.0,7321.0,0.022,-0.024,-0.1,0.514
378,0.032,-9.604,-42.019,1.203,0.286,-1.662,-1.1,-0.5,3.0,-1.1,-0.2,0.0,39035.7,1029.0,-4817.0,7191.0,0.025,-0.026000000000000002,-0.10200000000000001,0.513
379,-0.407,-9.182,-41.928,-0.516,-0.229,-1.948,-1.1,-0.5,2.9,-1.1,-0.1,0.0,38805.2,-2035.0,-5105.0,7275.0,0.025,-0.024,-0.095,0.513
380,-0.157,-9.058,-41.853,0.401,-2.807,-0.401,-1.1,-0.5,2.9,-1.1,-0.1,0.0,38869.5,-160.0,-6091.0,7425.0,0.026000000000000002,-0.024,-0.097,0.512
381,-0.331,-8.777,-41.836,0.0,0.344,-1.49,-1.1,-0.5,2.9,-1.1,-0.1,0.0,38780.1,-89.0,-2245.0,7321.0,0.027,-0.022,-0.093,0.511
382,-0.048,-8.64,-41.78,1.375,2.521,-1.662,-1.0,-0.4,2.9,-1.0,-0.1,0.0,38776.2,-122.0,-1156.0,7312.0,0.028,-0.02,-0.092,0.51
383,0.174,-8.575,-41.704,0.344,2.349,-1.719,-1.0,-0.4,2.9,-1.0,-0.2,0.0,38299.9,1275.0,-1466.0,7203.0,0.023,-0.022,-0.077,0.512
384,-0.097,-9.594,-41.602,0.745,2.235,-2.865,-1.0,-0.4,2.9,-1.0,-0.2,0.0,38357.5,-996.0,-5024.0,7117.0,0.025,-0.021,-0.079,0.511
385,-0.11,-9.417,-41.468,1.375,2.063,-1.948,-1.0,-0.4,2.8,-1.0,-0.1,0.0,38288.8,-68.0,-2043.0,7242.0,0.025,-0.019,-0.076,0.51
386,0.077,-9.432,-41.381,1.089,3.724,-1.146,-1.0,-0.3,2.8,-1.0,-0.2,0.0,38246.6,762.0,-685.0,7253.0,0.023,-0.02,-0.075,0.509
387,-0.221,-10.107,-41.315,1.604,3.896,-2.693,-1.0,-0.3,2.8,-1.0,-0.2,0.0,38408.0,-1424.0,-2529.0,7136.0,0.023,-0.019,-0.081,0.509
388,-0.029,-10.243,-41.198,-2.807,3.38,-2.177,-1.0,-0.2,2.8,-1.0,-0.2,0.0,38333.6,-3333.0,-5372.0,7048.0,0.021,-0.021,-0.078,0.508
389,-0.358,-10.929,-41.059,-0.229,2.521,-1.662,-1.0,-0.2,2.7,-1.0,-0.2,0.0,38349.4,-1019.0,-4588.0,7213.0,0.021,-0.019,-0.078,0.507
390,-0.133,-11.037,-40.979,0.229,1.089,-1.604,-1.0,-0.2,2.7,-0.9,-0.2,0.0,38298.5,-1098.0,-4082.0,7248.0,0.022,-0.017,-0.076,0.506
391,0.082,-11.05,-40.908,0.229,0.745,-1.776,-0.9,-0.2,2.7,-1.0,-0.2,0.0,38280.9,-1986.0,-4672.0,7128.0,0.023,-0.018000000000000002,-0.076,0.506
392,-0.25,-10.851,-40.807,1.261,0.859,-2.464,-0.9,-0.2,2.7,-0.9,-0.2,0.0,38340.6,-1106.0,-7590.0,7119.0,0.024,-0.017,-0.078,0.505
393,-0.086,-10.884,-40.692,1.776,0.115,-2.235,-0.9,-0.2,2.7,-0.9,-0.2,0.0,38247.8,949.0,-4544.0,7177.0,0.024,-0.015,-0.074,0.504
394,0.089,-10.817,-40.596,0.859,0.745,-2.177,-0.9,-0.2,2.6,-0.9,-0.2,0.0,38305.2,1911.0,-2401.0,7231.0,0.024,-0.014,-0.076,0.504
395,0.311,-10.745,-40.513,0.0,-1.432,-1.261,-0.9,-0.2,2.6,-0.9,-0.2,0.0,38770.0,313.0,-1317.0,7247.0,0.023,-0.015,-0.09,0.5
396,0.046,-10.799,-40.446,-0.172,-1.49,-2.005,-0.9,-0.2,2.6,-0.9,-0.2,0.0,38789.7,-188.0,-4257.0,7193.0,0.023,-0.014,-0.09,0.499
397,0.307,-10.663,-40.365,0.401,-1.432,-1.547,-0.9,-0.2,2.6,-0.8,-0.2,0.0,38850.1,507.0,-2356.0,7197.0,0.023,-0.012,-0.092,0.499
398,0.516,-10.526,-40.277,0.688,1.891,-2.521,-0.9,-0.2,2.6,-0.9,-0.3,0.0,38903.5,278.0,1990.0,7147.0,0.02,-0.014,-0.093,0.498
399,0.106,-11.169,-40.177,0.917,-3.323,-1.49,-0.9,-0.2,2.6,-0.9,-0.3,0.0,38856.6,-927.0,-4367.0,7187.0,0.02,-0.014,-0.093,0.496
400,0.061,-10.98,-40.109,0.688,1.031,-1.375,-0.9,-0.2,2.5,-0.8,-0.2,0.0,38977.8,-1112.0,-5514.0,7178.0,0.021,-0.012,-0.094,0.495
401,0.24,-11.037,-40.03,0.516,1.49,-1.662,-0.9,-0.2,2.5,-0.8,-0.2,0.0,39004.9,-307.0,-6520.0,7170.0,0.022,-0.011,-0.094,0.494
402,0.463,-10.987,-39.936,-2.349,2.235,-1.432,-0.9,-0.2,2.5,-0.7,-0.2,0.0,39016.3,625.0,-4934.0,7218.0,0.022,-0.009000000000000001,-0.094,0.493
403,0.816,-11.081,-39.869,0.688,0.802,-1.948,-0.9,-0.1,2.5,-0.7,-0.2,0.0,39019.1,-2867.0,-5729.0,7104.0,0.023,-0.008,-0.097,0.492
404,0.948,-11.146,-39.762,3.037,0.859,-2.865,-0.8,-0.1,2.4,-0.7,-0.2,0.0,39162.6,-729.0,-7598.0,7022.0,0.023,-0.006,-0.096,0.491
405,1.013,-11.243,-39.609,0.974,2.063,-2.12,-0.8,-0.1,2.4,-0.8,-0.4,0.0,39269.8,796.0,-6579.0,7028.0,0.016,-0.011,-0.099,0.49
406,0.212,-12.642,-39.474,0.401,0.974,-2.292,-0.8,-0.1,2.4,-0.7,-0.4,0.0,39241.4,-761.0,-2028.0,7094.0,0.016,-0.009000000000000001,-0.097,0.489
407,0.414,-12.628,-39.366,2.005,-1.146,-2.063,-0.8,-0.1,2.4,-0.7,-0.3,0.0,39219.4,232.0,-1835.0,7111.0,0.018000000000000002,-0.008,-0.09,0.489
408,0.454,-12.066,-39.272,0.859,-3.438,-1.719,-0.8,-0.1,2.4,-0.7,-0.3,0.0,39028.4,-162.0,-4609.0,7115.0,0.018000000000000002,-0.007,-0.089,0.488
409,0.584,-12.029,-39.186,2.75,-2.521,-2.12,-0.8,-0.2,2.3,-0.7,-0.3,0.0,39090.7,-3.0,-3135.0,7057.0,0.018000000000000002,-0.007,-0.091,0.487
410,0.386,-11.809,-39.067,3.438,-3.839,-1.604,-0.7,-0.2,2.3,-0.7,-0.3,0.0,39025.1,107.0,907.0,7117.0,0.018000000000000002,-0.005,-0.08700000000000001,0.486
411,0.365,-11.473,-38.96,3.209,-2.922,-1.891,-0.7,-0.3,2.3,-0.6,-0.3,0.0,38984.0,184.0,1012.0,7123.0,0.018000000000000002,-0.004,-0.089,0.485
412,0.217,-11.215,-34.616,-1.146,-3.724,-1.948,-0.7,-0.3,2.3,-0.6,-0.3,0.0,38990.1,-1741.0,-2800.0,7073.0,0.019,-0.003,-0.083,0.484
413,0.372,-10.952,-34.864,1.662,-1.547,-2.521,-0.7,-0.3,2.2,-0.6,-0.3,0.0,39013.6,-598.0,-4834.0,6981.0,0.019,-0.002,-0.083,0.483
414,0.406,-10.862,-33.854,1.547,0.63,-2.235,-0.6,-0.3,2.2,-0.5,-0.2,0.0,38986.9,-1067.0,-3803.0,6956.0,0.019,0.0,-0.082,0.482
415,0.466,-10.785,-38.443,1.662,-3.782,-2.922,-0.6,-0.3,2.2,-0.5,-0.2,0.0,38986.9,-900.0,-4452.0,6944.0,0.02,0.0,-0.078,0.481
416,0.502,-10.582,-38.287,2.922,-0.172,-2.177,-0.5,-0.3,2.1,-0.5,-0.2,0.0,38905.2,-1984.0,-5782.0,7009.0,0.02,0.001,-0.068,0.481
417,0.48,-10.568,-33.966,2.979,-3.782,-1.776,-0.5,-0.3,2.1,-0.9,-0.2,0.0,38667.9,-5112.0,-2518.0,6638.0,0.023,-0.014,-0.06,0.48
418,-2.629,-10.209,-37.949,6.818,-0.974,-2.807,-0.4,-0.3,2.1,-0.9,-0.2,0.0,38465.2,-299.0,-6726.0,6840.0,0.023,-0.013000000000000001,-0.053,0.47900000000000004
419,-2.789,-10.14,-37.784,0.057,-0.63,-2.865,-0.4,-0.3,2.1,-0.8,-0.2,0.0,38301.3,-616.0,-5865.0,6867.0,0.024,-0.012,-0.043000000000000003,0.47900000000000004
